,LocationName,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
8287,Papua New Guinea,Male,Rural,6639.282,0.132103373,0.126402833,0.117981812,0.105762814,0.086881635,0.075957733,0.070782124,0.063922221,0.057757147,0.044073772,0.035397139,0.028461113,0.021961073,0.014669526,0.00922289,0.008662796
8295,Solomon Islands,Male,Rural,453.975,0.143317557,0.137390361,0.122978045,0.105617448,0.085778949,0.07169158,0.066417487,0.062408693,0.053403083,0.039417176,0.032001309,0.025021506,0.01859694,0.014667012,0.010760031,0.010532822
8303,Vanuatu,Male,Rural,194.939,0.126525648,0.140732498,0.11580904,0.098019833,0.074018665,0.074791448,0.065754926,0.056602228,0.05196737,0.045511656,0.044772988,0.029745193,0.027990895,0.01706251,0.015809523,0.014885579
8311,Micronesia,Male,Rural,172.298,0.106404495,0.10991421,0.115004241,0.109818319,0.096266495,0.083213312,0.070629492,0.050559083,0.044739518,0.050125805,0.044231337,0.03820839,0.031705006,0.021428474,0.012604475,0.015147347
8319,Guam,Male,Rural,9.316,0.080954375,0.083209079,0.092930699,0.090096979,0.075174342,0.065136985,0.058172496,0.057143715,0.067060629,0.071200564,0.068631586,0.053591944,0.044931565,0.035636696,0.022640905,0.03348744
8327,Kiribati,Male,Rural,58.79,0.10658117,0.10841706,0.109013435,0.100904594,0.09312339,0.085310117,0.073232847,0.058413145,0.049536322,0.059180973,0.046313836,0.036215225,0.026557037,0.019483042,0.013564747,0.014153059
8335,Marshall Islands,Male,Rural,14.476,0.130123588,0.150060571,0.140573782,0.095355832,0.04452975,0.046472285,0.055335628,0.046274538,0.058473529,0.055164736,0.050272249,0.042522123,0.0357815,0.025131563,0.011879901,0.012048425
8343,Federated States of Micronesia,Male,Rural,81.036,0.110773259,0.11111932,0.119820053,0.124055919,0.113023606,0.092769869,0.073883593,0.041790797,0.030305804,0.034915328,0.036703484,0.03534439,0.031751332,0.019646144,0.010119313,0.013977789
8351,Nauru,Male,Rural,0,,,,,,,,,,,,,,,,
8359,Northern Mariana Islands,Male,Rural,5.927,0.046435638,0.069441673,0.092469587,0.085877803,0.063215071,0.042675559,0.052127725,0.088511335,0.112506478,0.110346784,0.070517359,0.053628384,0.045518043,0.031281827,0.019715037,0.015731697
8367,Palau,Male,Rural,2.753,0.064543709,0.072815506,0.08994092,0.075404274,0.084710141,0.098772037,0.081654834,0.059474488,0.073520671,0.077019066,0.05042052,0.057137628,0.044344057,0.026671554,0.019788795,0.0237818
8375,Polynesia,Male,Rural,393.779,0.108737265,0.105949492,0.10654685,0.099322166,0.085004944,0.067997535,0.06083429,0.059025287,0.059121807,0.057742607,0.048745218,0.042838154,0.032480801,0.022408284,0.017863253,0.025382047
8383,American Samoa,Male,Rural,7.108,0.107435603,0.106328098,0.108420937,0.101655861,0.092539158,0.060498832,0.055941538,0.055543992,0.058482997,0.059899652,0.057750163,0.045498283,0.035263004,0.024792479,0.014117527,0.015831878
8391,Cook Islands,Male,Rural,5.308,0.099238535,0.09798295,0.093226168,0.097717198,0.070742867,0.065745035,0.04504066,0.051233504,0.061054327,0.067798062,0.05960626,0.046452682,0.036329991,0.038406421,0.022541193,0.046884148
8399,French Polynesia,Male,Rural,124.755,0.082835978,0.063785588,0.083450756,0.08389005,0.082308821,0.079861905,0.070411675,0.069177305,0.069636772,0.074132893,0.062594233,0.054525878,0.042791374,0.028322418,0.023073704,0.029200648
8407,Niue,Male,Rural,0.731,0.080266133,0.085104476,0.089748573,0.079409181,0.067944154,0.066044203,0.075259525,0.060513397,0.045687383,0.053155907,0.071504527,0.072399311,0.063169595,0.022303421,0.025821796,0.041668418
8415,Samoa,Male,Rural,156.325,0.12559274,0.130991596,0.117750087,0.106647743,0.087061057,0.063247662,0.05603562,0.053355647,0.05209117,0.049747817,0.042510941,0.03547373,0.026806125,0.017635853,0.014338058,0.020714155
8423,Tokelau,Male,Rural,1.25,0.0832,0.0856,0.096,0.1056,0.1032,0.0832,0.04,0.0312,0.0656,0.0656,0.0456,0.052,0.0344,0.0216,0.0256,0.0616
8431,Tonga,Male,Rural,81.155,0.124059093,0.128841291,0.123862491,0.108581565,0.08555247,0.062185025,0.060096911,0.055481042,0.053507938,0.043306225,0.035830423,0.036047249,0.02301028,0.018632799,0.01509259,0.025912609
8439,Tuvalu,Male,Rural,3.994,0.10211903,0.105571543,0.119319797,0.117760128,0.086368502,0.070539387,0.042664314,0.034884604,0.056242008,0.061977184,0.055435842,0.035465069,0.039881515,0.025560535,0.019906425,0.026304118
8447,Wallis and Futuna Islands,Male,Rural,13.153,0.070098076,0.073215236,0.088040751,0.095795636,0.083250969,0.050634836,0.047289592,0.066904889,0.078157074,0.079373527,0.058921919,0.058237664,0.053371854,0.037710028,0.025773588,0.033224359
8455,World,Male,Total,7324782.225,0.090937393,0.086579372,0.08243476,0.080428231,0.082108717,0.083614116,0.075652087,0.067863614,0.065742501,0.061494921,0.054728769,0.046182763,0.039774873,0.02908986,0.020794037,0.032573987
8463,More developed regions,Male,Total,1259588.151,0.055972985,0.055397244,0.053614348,0.055191495,0.061518396,0.068247794,0.069240947,0.06797921,0.06914522,0.068895801,0.070863524,0.067327039,0.061943349,0.053111623,0.040307269,0.081243754
8471,Less developed regions,Male,Total,6065194.074,0.098198621,0.093055116,0.088420034,0.085669265,0.086384809,0.086805314,0.076983519,0.067839607,0.065035842,0.059957944,0.051377987,0.041791628,0.035171038,0.024101145,0.016741629,0.022466501
8479,Least developed countries,Male,Total,940125.341,0.144338418,0.130463461,0.119283423,0.107037601,0.093197031,0.080347565,0.069786087,0.05732943,0.047167818,0.039044542,0.031943631,0.02512065,0.019325465,0.014316928,0.0101327,0.01116525
8487,Africa,Male,Total,1166239.306,0.153896676,0.134778901,0.11748555,0.103122446,0.090762088,0.080443766,0.069362673,0.056486667,0.045419748,0.037213707,0.031025717,0.025312216,0.019769328,0.014510784,0.009817013,0.01059272
8495,Eastern Africa,Male,Total,394753.818,0.161638639,0.143881722,0.126607381,0.110143783,0.093229457,0.07920083,0.065856001,0.052546542,0.040892603,0.031697728,0.025501603,0.02100083,0.016736256,0.012713346,0.008696377,0.009656902
8503,Burundi,Male,Total,10812.619,0.185338168,0.148106486,0.115841962,0.099161544,0.093932007,0.085462273,0.068682712,0.049849625,0.035530707,0.030381446,0.025634585,0.022102138,0.016237694,0.009642715,0.006607095,0.007488842
8511,Comoros,Male,Total,770.058,0.153696215,0.140336182,0.122769973,0.101197572,0.08283402,0.077076012,0.073272403,0.058361838,0.047112036,0.03888798,0.032097582,0.0254786,0.018520683,0.011525106,0.008255222,0.008578575
8519,Djibouti,Male,Total,899.658,0.123093442,0.112159287,0.100548208,0.095814187,0.101399643,0.096620049,0.073161135,0.06799695,0.053584807,0.045606219,0.038970364,0.029176643,0.020552254,0.0172799,0.011748909,0.012288003
8527,Eritrea,Male,Total,6737.634,0.163842975,0.144729292,0.12174526,0.098585498,0.091995796,0.088318243,0.076824149,0.0584306,0.0411833,0.031440414,0.025208256,0.019856377,0.014592066,0.011091431,0.006536864,0.00561948
8535,Ethiopia,Male,Total,98942.102,0.1473271,0.136861384,0.130135076,0.118454104,0.097962079,0.076847043,0.064782806,0.050892147,0.04272149,0.033539746,0.026280006,0.022007568,0.017348813,0.014212554,0.009903327,0.010724757
8543,Kenya,Male,Total,46748.617,0.154474752,0.140842177,0.122685833,0.102667636,0.090559706,0.086136794,0.07412461,0.058518437,0.04399897,0.032995072,0.02642183,0.021746226,0.01723144,0.011676987,0.00701809,0.00890144
8551,Madagascar,Male,Total,24235.39,0.155563001,0.137321454,0.124208895,0.111556818,0.093874289,0.07737932,0.060827492,0.055953504,0.046359848,0.036922368,0.029746045,0.023726377,0.018182418,0.011495421,0.007807921,0.009074828
8559,Malawi,Male,Total,17308.685,0.168156506,0.153226949,0.126709453,0.110518448,0.096260403,0.077454238,0.061280276,0.052256887,0.036418711,0.026674759,0.022728879,0.019540595,0.01618956,0.014286181,0.009245301,0.009052854
8567,Mauritius,Male,Total,1253.581,0.056722302,0.060089456,0.072422125,0.074910995,0.080443944,0.074955667,0.072379846,0.081578295,0.070169379,0.069993882,0.075352929,0.063786066,0.05209795,0.039541123,0.023513439,0.032042604
8575,Mayotte,Male,Total,233.993,0.1355938,0.158329523,0.143435915,0.099891877,0.075104811,0.06556179,0.054309317,0.062672815,0.062083054,0.049638237,0.031197514,0.021393802,0.015718419,0.010568692,0.006478826,0.008021607
8583,Mozambique,Male,Total,27121.827,0.167323167,0.150391565,0.133196779,0.10655381,0.090054516,0.075177494,0.060890109,0.048485967,0.038194145,0.030625149,0.026172684,0.022106807,0.017769009,0.013355147,0.00950054,0.010203111
8591,Réunion,Male,Total,895.099,0.081138511,0.082609857,0.083142759,0.07598936,0.077144539,0.081058073,0.072236702,0.061806571,0.058622566,0.069928578,0.067414889,0.054711267,0.044266612,0.029638062,0.022023262,0.038268393
8599,Rwanda,Male,Total,12428.005,0.155715901,0.140536474,0.118877567,0.124234018,0.080808786,0.086586463,0.075436806,0.05620709,0.039881703,0.030101694,0.0280992,0.021210082,0.017296179,0.011413739,0.005998952,0.007595346
8607,Seychelles,Male,Total,93.754,0.080359238,0.070098342,0.071559613,0.072423577,0.075282121,0.078066003,0.080423235,0.078492651,0.080348572,0.074898138,0.070631653,0.054813661,0.034270538,0.025300254,0.018847196,0.034185208
8615,Somalia,Male,Total,11122.711,0.182788621,0.154747435,0.129553218,0.111343089,0.087752437,0.070211929,0.056674942,0.046084988,0.03810375,0.031650737,0.025700119,0.020754023,0.016396362,0.012069989,0.007872541,0.008295819
8623,South Sudan,Male,Total,12152.321,0.154853052,0.136699154,0.122977578,0.109736239,0.09514199,0.079148419,0.063447139,0.052969223,0.044304047,0.0365898,0.029314318,0.022777377,0.016949931,0.014413461,0.010462693,0.010215579
8631,Uganda,Male,Total,40141.262,0.186096217,0.158934041,0.134371735,0.111082183,0.091829325,0.074055195,0.059293527,0.046633885,0.035968251,0.027665622,0.020971588,0.016157713,0.012851365,0.009699894,0.006914083,0.007475375
8639,Tanzania,Male,Total,52290.796,0.171955003,0.150262773,0.124742966,0.103448779,0.089006677,0.077274383,0.064989544,0.052731632,0.04037506,0.03087071,0.024661262,0.02055029,0.016674005,0.013314829,0.009250691,0.009891397
8647,Zambia,Male,Total,15519.604,0.183043459,0.150311889,0.129826573,0.109411555,0.088574038,0.074768725,0.063962586,0.054272712,0.041407435,0.029717962,0.021001631,0.015667217,0.012251086,0.010278033,0.007298447,0.008206653
8655,Zimbabwe,Male,Total,15046.102,0.140740838,0.128661829,0.115895001,0.111556402,0.11008426,0.101853158,0.08423484,0.056591003,0.03354191,0.021773613,0.018819093,0.019139642,0.018752299,0.013140812,0.011257401,0.013957901
8663,Middle Africa,Male,Total,143292.611,0.172171718,0.146843957,0.126567859,0.107921915,0.091814804,0.076354754,0.062616334,0.050280688,0.040532076,0.032771313,0.026348504,0.02086848,0.016191763,0.012041786,0.008330423,0.008343626
8671,Angola,Male,Total,22819.926,0.181620133,0.15703618,0.131252923,0.107550524,0.08857658,0.073235207,0.059590377,0.0479087,0.037839474,0.03100961,0.025286191,0.019926752,0.01512884,0.010209981,0.007007516,0.006821012
8679,Cameroon,Male,Total,23393.129,0.160122274,0.141108656,0.123996367,0.10753072,0.095215693,0.082685433,0.068044211,0.052772205,0.041309395,0.032606968,0.025819291,0.020360466,0.016372628,0.012777726,0.009180901,0.010097067
8687,Central African Republic,Male,Total,4803.082,0.144934856,0.127248296,0.119590505,0.108907989,0.095584668,0.085859454,0.072265683,0.057325068,0.044645501,0.034710213,0.028239993,0.023662099,0.019094823,0.014720756,0.011044159,0.012165938
8695,Chad,Male,Total,13605.625,0.188162102,0.157500152,0.133372778,0.11135681,0.091074905,0.073192374,0.058655372,0.046229262,0.035694281,0.027156195,0.021745785,0.017848427,0.014351197,0.009618375,0.006891561,0.007150425
8703,Congo,Male,Total,4671.142,0.163935286,0.141069357,0.120033602,0.101748138,0.08497087,0.074984233,0.067045061,0.058171642,0.047539124,0.037409053,0.029028447,0.022600897,0.017641082,0.013321796,0.00958909,0.010912321
8711,DRC,Male,Total,71246.355,0.17344382,0.14583372,0.126093412,0.108176285,0.092078198,0.075093863,0.061403773,0.049855196,0.04107754,0.033642198,0.027062184,0.021307476,0.016341538,0.012463964,0.008359965,0.007766868
8719,Equatorial Guinea,Male,Total,799.372,0.148494068,0.127955445,0.108620267,0.098158304,0.091519343,0.082641123,0.061994916,0.046428947,0.048225357,0.051613016,0.047566089,0.036667534,0.022211186,0.011216305,0.007525908,0.009162192
8727,Gabon,Male,Total,1751.199,0.143796907,0.127227688,0.111912467,0.10037066,0.092108892,0.081971838,0.069473544,0.056986099,0.047146555,0.039525491,0.031816487,0.025776054,0.021421323,0.017567392,0.013726024,0.019172578
8735,Sao Tome and Principe,Male,Total,202.781,0.152356483,0.142488695,0.119202489,0.097568313,0.087981616,0.085436999,0.081422816,0.059763982,0.040526479,0.035387931,0.027620931,0.023103742,0.01477456,0.01014888,0.008556028,0.013660057
8743,Northern Africa,Male,Total,217064.145,0.115480919,0.104481834,0.092428245,0.089141747,0.089023136,0.088931228,0.082189815,0.068039289,0.056842055,0.051322788,0.0450782,0.036976752,0.028763313,0.020007924,0.013746517,0.017546237
8751,Algeria,Male,Total,25397.227,0.104419825,0.090611664,0.069141997,0.072353332,0.086078413,0.091929721,0.08867854,0.073702495,0.064339504,0.057388273,0.048357248,0.039964678,0.036372554,0.02519401,0.019716168,0.031751577
8759,Egypt,Male,Total,74882.772,0.088659485,0.086130452,0.07700149,0.075907994,0.076267048,0.080336235,0.07422531,0.062968956,0.058624245,0.060585978,0.057415823,0.048364102,0.039946545,0.03761032,0.026631533,0.049324483
8767,Libya,Male,Total,82777.301,0.048651659,0.049999142,0.04895104,0.048837277,0.051997334,0.056181078,0.0648518,0.07322081,0.075725276,0.075047929,0.071899373,0.064972341,0.05864923,0.054893539,0.044760556,0.111361616
8775,Morocco,Male,Total,18418.722,0.107817578,0.087068256,0.085237347,0.090472889,0.093482273,0.085734559,0.07883446,0.066973919,0.061367884,0.057948592,0.054655312,0.046155537,0.033870428,0.019346565,0.012765109,0.018269291
8783,Sudan,Male,Total,19910.652,0.149244384,0.13579721,0.123917188,0.107979186,0.092811476,0.077996391,0.067786982,0.057897602,0.047417935,0.037749944,0.029576279,0.023028578,0.017704945,0.013107707,0.008782033,0.00920216
8791,Tunisia,Male,Total,7518.492,0.074176444,0.070530766,0.068948268,0.073282116,0.082622819,0.085983865,0.081964442,0.070690772,0.063073819,0.065293945,0.064835608,0.055159066,0.046323784,0.03075364,0.026217491,0.040143156
8799,Western Sahara,Male,Total,2519.121,0.050329063,0.052348021,0.049017098,0.055531672,0.057454565,0.062693297,0.068942699,0.069378168,0.066373549,0.066185388,0.069461927,0.06976878,0.064860719,0.056555441,0.040719759,0.100379855
8807,Southern Africa,Male,Total,29895.203,0.105031867,0.107159098,0.098180902,0.092387565,0.096183993,0.099099779,0.090742853,0.072445369,0.057117893,0.044946542,0.037870792,0.032428781,0.025510046,0.01833913,0.010907134,0.011648257
8815,Botswana,Male,Total,6670.178,0.057006425,0.058492142,0.054522683,0.055425507,0.057411361,0.061845576,0.06964192,0.073492641,0.069788093,0.069165471,0.062308682,0.061462228,0.055274087,0.051222321,0.040087386,0.102853477
8823,Lesotho,Male,Total,1049.693,0.127276261,0.118788065,0.116553126,0.120453313,0.114583026,0.105490844,0.088241038,0.061518939,0.038587473,0.024316634,0.017789011,0.017124054,0.016363832,0.013150512,0.008798763,0.010965111
8831,Namibia,Male,Total,32567.378,0.046936784,0.047109012,0.046801864,0.04740311,0.050339944,0.05263712,0.057548999,0.066382163,0.075833646,0.077577753,0.073980349,0.06437104,0.058330793,0.058567748,0.048426435,0.127753238
8839,South Africa,Male,Total,26211.338,0.101755507,0.105033288,0.095403104,0.088825073,0.093692127,0.098540563,0.091619817,0.073878754,0.059108581,0.047076994,0.040125994,0.034410567,0.026977677,0.019531891,0.011475568,0.012544495
8847,Swaziland,Male,Total,950.223,0.109348016,0.104708053,0.097352937,0.099323001,0.101785581,0.092805584,0.075405457,0.055654304,0.045366193,0.039795922,0.038319426,0.035562179,0.031999857,0.0263917,0.016439299,0.029742492
8855,Western Africa,Male,Total,182101.216,0.168436333,0.142158073,0.121929433,0.103382121,0.087260966,0.074885112,0.064756135,0.054614764,0.044476529,0.035584633,0.029413686,0.023351876,0.017849842,0.013452991,0.009134113,0.009313392
8863,Benin,Male,Total,5442.099,0.158905966,0.14158379,0.125593268,0.108132358,0.092025889,0.077568416,0.065376062,0.054498274,0.045267828,0.037530005,0.029776379,0.022511167,0.016517708,0.010839016,0.007687107,0.006186767
8871,Burkina Faso,Male,Total,13738.937,0.130485131,0.116401145,0.104867356,0.093094539,0.083355212,0.074232599,0.067388037,0.05948779,0.049784565,0.042455541,0.037885027,0.035238243,0.033315023,0.025374452,0.016152778,0.030482562
8879,Cabo Verde,Male,Total,1299.812,0.057866061,0.0570244,0.052929193,0.056377384,0.062295932,0.069449274,0.072410472,0.072098119,0.06524482,0.067547461,0.067227414,0.062944487,0.060504134,0.044193314,0.040584331,0.091303204
8887,Ivory Coast,Male,Total,34706.239,0.083641446,0.076223557,0.069166671,0.063231801,0.060406747,0.060749942,0.067604415,0.073954887,0.069918668,0.065488513,0.060051249,0.052377989,0.04439124,0.040961367,0.033183256,0.078648251
8895,Gambia,Male,Total,2027.935,0.116354321,0.100102814,0.090072414,0.083168346,0.080929122,0.075416618,0.069741387,0.062087296,0.054082108,0.051657967,0.047365423,0.043568951,0.038863179,0.030573465,0.022756153,0.033260435
8903,Ghana,Male,Total,111934.908,0.060192983,0.058396358,0.057813127,0.058449782,0.060570595,0.063121149,0.062638815,0.057640901,0.062634277,0.070157685,0.070615978,0.062569346,0.057744515,0.050299152,0.043270032,0.103885304
8911,Guinea,Male,Total,10559.522,0.111955636,0.100231526,0.091184904,0.084615762,0.079710521,0.071700215,0.065448417,0.0560675,0.053597786,0.053848744,0.050555603,0.042888305,0.035028574,0.028561236,0.027666499,0.046938772
8919,Guinea-Bissau,Male,Total,6579.827,0.069531007,0.067133072,0.061632471,0.059462202,0.063455164,0.062988434,0.063974022,0.060900841,0.063220051,0.063234945,0.06532573,0.061813783,0.0546908,0.051917626,0.036045325,0.094674526
8927,Liberia,Male,Total,35762.657,0.064199508,0.06262731,0.061028659,0.060344649,0.059979548,0.061946879,0.061482428,0.055445796,0.065267382,0.064371503,0.064285101,0.06084615,0.058821329,0.056237991,0.037386875,0.105728889
8935,Mali,Male,Total,50196.727,0.065904337,0.059180691,0.057064557,0.056770036,0.057161834,0.061452134,0.061250288,0.056133361,0.057474126,0.071656166,0.073425923,0.062311632,0.057824746,0.044088811,0.048237707,0.11006365
8943,Mauritania,Male,Total,2074.028,0.148037539,0.131913841,0.117879797,0.103934952,0.091002147,0.079623805,0.069510151,0.060477968,0.050832004,0.041337436,0.032983643,0.025577282,0.018395605,0.012206682,0.008242415,0.008044732
8951,Niger,Male,Total,9990.795,0.20548655,0.161154643,0.131739366,0.101082046,0.071618124,0.058524272,0.05064642,0.045167577,0.03750152,0.031334343,0.033663087,0.025901843,0.018084747,0.012602801,0.007879053,0.007613608
8959,Nigeria,Male,Total,93485.503,0.176225815,0.146707271,0.123586948,0.103337477,0.086809214,0.074833988,0.064923745,0.054238206,0.043540751,0.034226483,0.027716832,0.021882569,0.016383439,0.01220217,0.007783153,0.005601938
8967,Saint Helena,Male,Total,8487.368,0.051578652,0.053005832,0.05815195,0.057023567,0.0593773,0.059543665,0.058534283,0.057777983,0.068697858,0.075058251,0.074911445,0.068355349,0.061742934,0.062066356,0.044138772,0.090035804
8975,Senegal,Male,Total,11525.776,0.127251649,0.110515769,0.097597593,0.087581348,0.081978688,0.075748392,0.06713587,0.057715073,0.050977218,0.047608508,0.042505338,0.034871318,0.029269092,0.026111474,0.021696934,0.041435735
8983,Sierra Leone,Male,Total,323306.596,0.083043351,0.083474539,0.086408744,0.086205683,0.083498801,0.081024434,0.077359217,0.071840848,0.066395178,0.060351602,0.054311533,0.044926838,0.037325576,0.027980246,0.020995943,0.034857467
8991,Togo,Male,Total,25277.313,0.091552215,0.088993122,0.087684083,0.085885592,0.083040274,0.078953447,0.071292546,0.062671495,0.063164467,0.060860899,0.056317655,0.043209973,0.037188842,0.028325993,0.022351862,0.038507534
8999,Asia,Male,Total,2244261.068,0.08545605,0.083410273,0.081054477,0.081038655,0.085637634,0.088969711,0.07851212,0.070205272,0.070310472,0.066131448,0.056298765,0.04589415,0.039344079,0.026357705,0.018088251,0.023290938
9007,Eastern Asia,Male,Total,842328.631,0.06506466,0.061342441,0.057003609,0.060570862,0.076347265,0.091225972,0.073419999,0.066852611,0.082364213,0.083578803,0.070685008,0.057038388,0.054824764,0.038064306,0.025986736,0.035630364
9015,China,Male,Total,726780.937,0.067462196,0.063399676,0.057837717,0.060789858,0.078545293,0.095537514,0.074118053,0.066088398,0.082604526,0.084782956,0.070859598,0.055732214,0.054157172,0.035094432,0.023139268,0.029851128
9023,"China, Hong Kong Special Administrative Region",Male,Total,3621.889,0.053231615,0.039179003,0.04075967,0.056555295,0.069217196,0.070221092,0.070484766,0.06877599,0.070771909,0.07450891,0.086488018,0.085355736,0.068426724,0.050698682,0.032332852,0.062992543
9031,"China, Macao Special Administrative Region",Male,Total,425.416,0.057087651,0.048594787,0.045078229,0.057475506,0.07621011,0.088903567,0.08799622,0.07268885,0.074919608,0.071233804,0.079383474,0.076760159,0.060507832,0.042929744,0.024213946,0.036016511
9039,Democratic People's Republic of Korea,Male,Total,12314.041,0.072617835,0.070999195,0.077478628,0.081252612,0.083235227,0.077757497,0.075334084,0.061559321,0.089983296,0.088854016,0.061675611,0.062481439,0.027853083,0.030611803,0.022518522,0.015787831
9047,Japan,Male,Total,61655.382,0.044488703,0.044932558,0.046560169,0.049529301,0.050709296,0.056851874,0.061775726,0.068608593,0.079415873,0.070253591,0.063782331,0.060536873,0.067659235,0.073836847,0.058535344,0.102523686
9055,Mongolia,Male,Total,1477.328,0.107844027,0.096671829,0.076220717,0.079407552,0.094203183,0.106602596,0.08951702,0.077479747,0.070660679,0.05971795,0.051342017,0.034389113,0.0226138,0.013833082,0.010052608,0.009444077
9063,Republic of Korea,Male,Total,30325.912,0.048880904,0.047089202,0.052485973,0.066612012,0.072821948,0.069289392,0.07298623,0.074624532,0.084959687,0.085545589,0.083432676,0.071107837,0.053399647,0.040567222,0.031290667,0.044906481
9071,"China, Taiwan Province of China",Male,Total,11817.334,0.04776915,0.04381352,0.053814253,0.066938702,0.071296453,0.069531842,0.081986174,0.084392639,0.075094603,0.078156799,0.079146024,0.0721656,0.061109045,0.037354449,0.027111276,0.050319471
9079,Central Asia,Male,Total,32646.089,0.110612331,0.101460392,0.087445237,0.090049562,0.100234824,0.098577811,0.080886044,0.067898853,0.059211748,0.051864069,0.048661082,0.039461113,0.025635659,0.014741705,0.008801085,0.014458485
9087,Kazakhstan,Male,Total,13392.671,0.101169139,0.09878037,0.085167701,0.080326546,0.086977572,0.089219021,0.079936332,0.069987383,0.063486888,0.058288895,0.05303311,0.044908592,0.032459843,0.021576129,0.013135095,0.021547382
9095,Kyrgyzstan,Male,Total,2868.092,0.128691827,0.104706892,0.085388126,0.090886206,0.102042054,0.103951686,0.077489146,0.059205214,0.055617114,0.049789895,0.049509221,0.036534742,0.022771236,0.012812002,0.006866935,0.013737704
9103,Tajikistan,Male,Total,4563.866,0.144082232,0.117086041,0.097163457,0.099248532,0.096982909,0.092978847,0.072767912,0.057045058,0.050104889,0.045247165,0.041100681,0.03117138,0.019624152,0.012439016,0.008312251,0.014645478
9111,Turkmenistan,Male,Total,8005.074,0.11000348,0.105582284,0.102716602,0.09878597,0.099642552,0.093436613,0.081377761,0.064724324,0.052953414,0.047026174,0.04105596,0.032847042,0.02502113,0.016825828,0.012272091,0.015728774
9119,Uzbekistan,Male,Total,16202.258,0.099580133,0.096324846,0.088185486,0.096270594,0.105242245,0.098311976,0.08061543,0.069327004,0.059794876,0.051351484,0.048722036,0.039403335,0.025735055,0.01400564,0.00971019,0.017419671
9127,Southern Asia,Male,Total,921788.735,0.099567961,0.097863548,0.097969465,0.096004432,0.092530601,0.087807646,0.07954741,0.070167934,0.060795749,0.054344674,0.046570706,0.038430496,0.02996965,0.019442971,0.013487896,0.01549886
9135,Afghanistan,Male,Total,16225.813,0.15182666,0.154860776,0.146867833,0.124840709,0.092694646,0.070285723,0.057800617,0.048344326,0.039310696,0.031815047,0.025119481,0.019505525,0.014839195,0.010726119,0.006182864,0.004979781
9143,Bangladesh,Male,Total,82957.242,0.095113492,0.094928337,0.10049154,0.100678624,0.095443409,0.087771264,0.080516623,0.070995538,0.060656356,0.055458365,0.046617991,0.034609926,0.024944802,0.018624631,0.014133052,0.019016049
9151,Bhutan,Male,Total,444.957,0.086799399,0.084149704,0.084929555,0.088624294,0.094224835,0.100495104,0.107228339,0.085295883,0.061080059,0.054250186,0.039686981,0.035659626,0.0244091,0.019898552,0.014221599,0.019046784
9159,India,Male,Total,662923.797,0.097011846,0.09516439,0.096711841,0.094213188,0.091395505,0.086839079,0.079452852,0.071397577,0.062512022,0.05591803,0.048160656,0.040479055,0.03201875,0.020109799,0.013547859,0.015067552
9167,Iran (Islamic Republic of),Male,Total,39969.966,0.091552292,0.083400997,0.070242016,0.07162558,0.088810784,0.109050581,0.106342147,0.082542127,0.067023875,0.059702828,0.048008572,0.038239337,0.030497224,0.018047501,0.013415723,0.021498417
9175,Maldives,Male,Total,204.374,0.100854316,0.090853044,0.08387564,0.092443266,0.099019445,0.101984597,0.085837729,0.064445575,0.056788045,0.055095071,0.050211866,0.039824048,0.025301653,0.015559709,0.014302211,0.023603785
9183,Nepal,Male,Total,14397.941,0.103674546,0.115532492,0.124826598,0.112488515,0.088483624,0.074821254,0.060661799,0.053222888,0.052892146,0.049104869,0.043359811,0.035453958,0.030067702,0.022057598,0.016796152,0.016556048
9191,Pakistan,Male,Total,96716.633,0.114827839,0.112880956,0.104543714,0.108474982,0.101392901,0.09178808,0.074976349,0.062007401,0.051176544,0.044040232,0.038051407,0.030125501,0.021837723,0.016440585,0.012921852,0.014513936
9199,Sri Lanka,Male,Total,10596.154,0.090723389,0.087763353,0.082399425,0.0765876,0.073924275,0.07239287,0.075730213,0.071073429,0.064088819,0.065224986,0.061343012,0.054738918,0.042194649,0.033048406,0.021823484,0.026943172
9207,South-Eastern Asia,Male,Total,402872.38,0.090154689,0.092552024,0.091463863,0.089239324,0.087407412,0.081934716,0.080077339,0.072863245,0.068891144,0.061394705,0.052355083,0.042973636,0.032867967,0.021167304,0.014935365,0.019722186
9215,Brunei Darussalam,Male,Total,391.044,0.092178885,0.093720911,0.095664427,0.090923272,0.087780403,0.08184501,0.073999345,0.072326899,0.073400947,0.064836694,0.05364358,0.043442682,0.030474831,0.018946717,0.011244259,0.015571138
9223,Cambodia,Male,Total,10118.56,0.107725309,0.098532598,0.094752613,0.091933635,0.099535408,0.088121531,0.103041935,0.048758717,0.055530629,0.051780886,0.046163782,0.031639186,0.026733547,0.018724403,0.01380483,0.023220992
9231,Indonesia,Male,Total,131986.118,0.090505874,0.099307088,0.095819963,0.090395749,0.081605635,0.075541429,0.081164634,0.075968664,0.071105182,0.063068481,0.052618269,0.042957556,0.031105627,0.019897093,0.014029695,0.01490906
9239,Lao People's Democratic Republic,Male,Total,11819.354,0.133468631,0.124952937,0.113907071,0.10825524,0.099910452,0.083983439,0.070601828,0.057944114,0.047237861,0.037955628,0.031123444,0.025145537,0.021020861,0.016173134,0.011289703,0.017030119
